#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : Series = 2, Group = #1Description = Created on 1/30/2019,2:38:45 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
649.8350312	5.00E-11	649.8350312	4.18E-02	649.8350312	5E-11
649.8419323	5.00E-11	649.8419323	4.17E-02	649.8419323	5E-11
649.8488334	5.00E-11	649.8488334	4.16E-02	649.8488334	5E-11
649.8557345	5.00E-11	649.8557345	4.14E-02	649.8557345	5E-11
649.8626356	5.00E-11	649.8626356	4.12E-02	649.8626356	5E-11
649.8695366	5.00E-11	649.8695366	4.09E-02	649.8695366	5E-11
649.8764377	5.00E-11	649.8764377	4.06E-02	649.8764377	6E-11
649.8833388	5.00E-11	649.8833388	4.03E-02	649.8833388	6E-11
649.8902399	5.00E-11	649.8902399	3.99E-02	649.8902399	6E-11
649.897141	5.00E-11	649.897141	3.95E-02	649.897141	6E-11
649.9040421	5.00E-11	649.9040421	3.90E-02	649.9040421	6E-11
649.9109431	5.00E-11	649.9109431	3.86E-02	649.9109431	6E-11
649.9178442	5.00E-11	649.9178442	3.82E-02	649.9178442	6E-11
649.9247453	5.00E-11	649.9247453	3.77E-02	649.9247453	6E-11
649.9316464	5.00E-11	649.9316464	3.73E-02	649.9316464	6E-11
649.9385475	5.00E-11	649.9385475	3.69E-02	649.9385475	6E-11
649.9454486	5.00E-11	649.9454486	3.65E-02	649.9454486	6E-11
649.9523497	5.00E-11	649.9523497	3.61E-02	649.9523497	6E-11
649.9592507	5.00E-11	649.9592507	3.58E-02	649.9592507	6E-11
649.9661518	5.00E-11	649.9661518	3.55E-02	649.9661518	6E-11
649.9730529	5.00E-11	649.9730529	3.52E-02	649.9730529	6E-11
649.979954	5.00E-11	649.979954	3.49E-02	649.979954	6E-11
649.9868551	5.00E-11	649.9868551	3.47E-02	649.9868551	6E-11
649.9937562	5.00E-11	649.9937562	3.46E-02	649.9937562	6E-11
650.0006572	5.00E-11	650.0006572	3.44E-02	650.0006572	6E-11
650.0075583	5.00E-11	650.0075583	3.43E-02	650.0075583	6E-11
650.0144594	5.00E-11	650.0144594	3.43E-02	650.0144594	6E-11
650.0213605	6.00E-11	650.0213605	3.43E-02	650.0213605	6E-11
650.0282616	6.00E-11	650.0282616	3.43E-02	650.0282616	7E-11
650.0351627	6.00E-11	650.0351627	3.44E-02	650.0351627	7E-11
650.0420638	6.00E-11	650.0420638	3.45E-02	650.0420638	7E-11
650.0489648	6.00E-11	650.0489648	3.47E-02	650.0489648	7E-11
650.0558659	6.00E-11	650.0558659	3.49E-02	650.0558659	7E-11
650.062767	6.00E-11	650.062767	3.52E-02	650.062767	7E-11
650.0696681	6.00E-11	650.0696681	3.55E-02	650.0696681	7E-11
650.0765692	6.00E-11	650.0765692	3.58E-02	650.0765692	7E-11
650.0834703	6.00E-11	650.0834703	3.62E-02	650.0834703	7E-11
650.0903713	6.00E-11	650.0903713	3.66E-02	650.0903713	7E-11
650.0972724	6.00E-11	650.0972724	3.70E-02	650.0972724	7E-11
650.1041735	6.00E-11	650.1041735	3.74E-02	650.1041735	7E-11
650.1110746	6.00E-11	650.1110746	3.78E-02	650.1110746	7E-11
650.1179757	6.00E-11	650.1179757	3.82E-02	650.1179757	7E-11
650.1248768	6.00E-11	650.1248768	3.86E-02	650.1248768	7E-11
650.1317779	6.00E-11	650.1317779	3.89E-02	650.1317779	7E-11
650.1386789	6.00E-11	650.1386789	3.93E-02	650.1386789	7E-11
650.14558	6.00E-11	650.14558	3.96E-02	650.14558	7E-11
650.1524811	6.00E-11	650.1524811	3.99E-02	650.1524811	7E-11
650.1593822	6.00E-11	650.1593822	4.02E-02	650.1593822	8E-11
650.1662833	6.00E-11	650.1662833	4.04E-02	650.1662833	8E-11
650.1731844	7.00E-11	650.1731844	4.07E-02	650.1731844	8E-11
650.1800854	7.00E-11	650.1800854	4.09E-02	650.1800854	8E-11
650.1869865	7.00E-11	650.1869865	4.11E-02	650.1869865	8E-11
650.1938876	7.00E-11	650.1938876	4.13E-02	650.1938876	8E-11
650.2007887	7.00E-11	650.2007887	4.15E-02	650.2007887	8E-11
650.2076898	7.00E-11	650.2076898	4.16E-02	650.2076898	8E-11
650.2145909	7.00E-11	650.2145909	4.18E-02	650.2145909	8E-11
650.2214919	7.00E-11	650.2214919	4.19E-02	650.2214919	8E-11
650.228393	7.00E-11	650.228393	4.20E-02	650.228393	8E-11
650.2352941	7.00E-11	650.2352941	4.21E-02	650.2352941	8E-11
650.2421952	7.00E-11	650.2421952	4.22E-02	650.2421952	8E-11
650.2490963	7.00E-11	650.2490963	4.22E-02	650.2490963	8E-11
650.2559974	7.00E-11	650.2559974	4.22E-02	650.2559974	8E-11
650.2628985	7.00E-11	650.2628985	4.22E-02	650.2628985	9E-11
650.2697995	7.00E-11	650.2697995	4.21E-02	650.2697995	9E-11
650.2767006	7.00E-11	650.2767006	4.20E-02	650.2767006	9E-11
650.2836017	7.00E-11	650.2836017	4.18E-02	650.2836017	9E-11
650.2905028	7.00E-11	650.2905028	4.16E-02	650.2905028	9E-11
650.2974039	7.00E-11	650.2974039	4.13E-02	650.2974039	9E-11
650.304305	8.00E-11	650.304305	4.10E-02	650.304305	9E-11
650.311206	8.00E-11	650.311206	4.06E-02	650.311206	9E-11
650.3181071	8.00E-11	650.3181071	4.02E-02	650.3181071	9E-11
650.3250082	8.00E-11	650.3250082	3.98E-02	650.3250082	9E-11
650.3319093	8.00E-11	650.3319093	3.93E-02	650.3319093	9E-11
650.3388104	8.00E-11	650.3388104	3.89E-02	650.3388104	9E-11
650.3457115	8.00E-11	650.3457115	3.85E-02	650.3457115	9E-11
650.3526126	8.00E-11	650.3526126	3.80E-02	650.3526126	9E-11
