#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:38:09 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,2:56:11 PM		Spectrum@IST : Series = 2, Group #= 1Description = Created on 1/30/2019,2:53:46 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
649.7177128	4.00E-11	649.7177128	9.97E-03	649.7177128	5E-11
649.7246139	4.00E-11	649.7246139	1.01E-02	649.7246139	5E-11
649.731515	4.00E-11	649.731515	1.02E-02	649.731515	5E-11
649.738416	4.00E-11	649.738416	1.04E-02	649.738416	5E-11
649.7453171	4.00E-11	649.7453171	1.05E-02	649.7453171	5E-11
649.7522182	4.00E-11	649.7522182	1.07E-02	649.7522182	5E-11
649.7591193	4.00E-11	649.7591193	1.08E-02	649.7591193	5E-11
649.7660204	4.00E-11	649.7660204	1.10E-02	649.7660204	5E-11
649.7729215	4.00E-11	649.7729215	1.11E-02	649.7729215	5E-11
649.7798225	4.00E-11	649.7798225	1.12E-02	649.7798225	5E-11
649.7867236	4.00E-11	649.7867236	1.13E-02	649.7867236	5E-11
649.7936247	4.00E-11	649.7936247	1.14E-02	649.7936247	5E-11
649.8005258	4.00E-11	649.8005258	1.15E-02	649.8005258	5E-11
649.8074269	4.00E-11	649.8074269	1.15E-02	649.8074269	5E-11
649.814328	4.00E-11	649.814328	1.16E-02	649.814328	5E-11
649.8212291	4.00E-11	649.8212291	1.16E-02	649.8212291	5E-11
649.8281301	5.00E-11	649.8281301	1.16E-02	649.8281301	5E-11
649.8350312	5.00E-11	649.8350312	1.16E-02	649.8350312	5E-11
649.8419323	5.00E-11	649.8419323	1.16E-02	649.8419323	5E-11
649.8488334	5.00E-11	649.8488334	1.15E-02	649.8488334	5E-11
649.8557345	5.00E-11	649.8557345	1.15E-02	649.8557345	5E-11
649.8626356	5.00E-11	649.8626356	1.14E-02	649.8626356	5E-11
649.8695366	5.00E-11	649.8695366	1.13E-02	649.8695366	5E-11
649.8764377	5.00E-11	649.8764377	1.12E-02	649.8764377	5E-11
649.8833388	5.00E-11	649.8833388	1.10E-02	649.8833388	5E-11
649.8902399	5.00E-11	649.8902399	1.09E-02	649.8902399	5E-11
649.897141	5.00E-11	649.897141	1.08E-02	649.897141	5E-11
649.9040421	5.00E-11	649.9040421	1.07E-02	649.9040421	5E-11
649.9109431	5.00E-11	649.9109431	1.05E-02	649.9109431	6E-11
649.9178442	5.00E-11	649.9178442	1.04E-02	649.9178442	6E-11
649.9247453	5.00E-11	649.9247453	1.03E-02	649.9247453	6E-11
649.9316464	5.00E-11	649.9316464	1.02E-02	649.9316464	6E-11
649.9385475	5.00E-11	649.9385475	1.01E-02	649.9385475	6E-11
649.9454486	5.00E-11	649.9454486	1.00E-02	649.9454486	6E-11
649.9523497	5.00E-11	649.9523497	9.98E-03	649.9523497	6E-11
649.9592507	5.00E-11	649.9592507	9.94E-03	649.9592507	6E-11
649.9661518	5.00E-11	649.9661518	9.92E-03	649.9661518	6E-11
649.9730529	5.00E-11	649.9730529	9.90E-03	649.9730529	6E-11
649.979954	5.00E-11	649.979954	9.90E-03	649.979954	6E-11
649.9868551	5.00E-11	649.9868551	9.92E-03	649.9868551	6E-11
649.9937562	5.00E-11	649.9937562	9.94E-03	649.9937562	6E-11
650.0006572	5.00E-11	650.0006572	9.98E-03	650.0006572	6E-11
650.0075583	5.00E-11	650.0075583	1.00E-02	650.0075583	6E-11
650.0144594	5.00E-11	650.0144594	1.01E-02	650.0144594	6E-11
650.0213605	6.00E-11	650.0213605	1.01E-02	650.0213605	6E-11
650.0282616	6.00E-11	650.0282616	1.02E-02	650.0282616	6E-11
650.0351627	6.00E-11	650.0351627	1.02E-02	650.0351627	6E-11
650.0420638	6.00E-11	650.0420638	1.03E-02	650.0420638	6E-11
650.0489648	6.00E-11	650.0489648	1.04E-02	650.0489648	6E-11
650.0558659	6.00E-11	650.0558659	1.04E-02	650.0558659	6E-11
650.062767	6.00E-11	650.062767	1.05E-02	650.062767	7E-11
650.0696681	6.00E-11	650.0696681	1.05E-02	650.0696681	7E-11
650.0765692	6.00E-11	650.0765692	1.06E-02	650.0765692	7E-11
650.0834703	6.00E-11	650.0834703	1.06E-02	650.0834703	7E-11
650.0903713	6.00E-11	650.0903713	1.07E-02	650.0903713	7E-11
650.0972724	6.00E-11	650.0972724	1.07E-02	650.0972724	7E-11
650.1041735	6.00E-11	650.1041735	1.08E-02	650.1041735	7E-11
650.1110746	6.00E-11	650.1110746	1.09E-02	650.1110746	7E-11
650.1179757	6.00E-11	650.1179757	1.09E-02	650.1179757	7E-11
650.1248768	6.00E-11	650.1248768	1.10E-02	650.1248768	7E-11
650.1317779	6.00E-11	650.1317779	1.11E-02	650.1317779	7E-11
650.1386789	6.00E-11	650.1386789	1.11E-02	650.1386789	7E-11
650.14558	6.00E-11	650.14558	1.12E-02	650.14558	7E-11
650.1524811	6.00E-11	650.1524811	1.13E-02	650.1524811	7E-11
650.1593822	6.00E-11	650.1593822	1.14E-02	650.1593822	7E-11
650.1662833	6.00E-11	650.1662833	1.16E-02	650.1662833	7E-11
650.1731844	7.00E-11	650.1731844	1.17E-02	650.1731844	7E-11
650.1800854	7.00E-11	650.1800854	1.18E-02	650.1800854	7E-11
650.1869865	7.00E-11	650.1869865	1.20E-02	650.1869865	8E-11
650.1938876	7.00E-11	650.1938876	1.21E-02	650.1938876	8E-11
650.2007887	7.00E-11	650.2007887	1.23E-02	650.2007887	8E-11
