#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 #degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,2:36:00 PM		Spectrum@IST : Series = 2, #Group = 1Description = Created on 1/30/2019,2:36:00 PM		Spectrum@IST : Series = 2, Group = 1Description = Created #on 1/30/2019,2:36:35 PM	
#Angle of Incidence : 10.00		Angle of Incidence : 10.00		Angle of Incidence : 10.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
649.6141965	1.31E-06	649.6141965	9.44E-02	649.6141965	1.48523E-06
649.6210976	1.32E-06	649.6210976	9.48E-02	649.6210976	1.49579E-06
649.6279987	1.33E-06	649.6279987	9.51E-02	649.6279987	1.50642E-06
649.6348998	1.34E-06	649.6348998	9.55E-02	649.6348998	1.51715E-06
649.6418009	1.35E-06	649.6418009	9.58E-02	649.6418009	1.52796E-06
649.6487019	1.36E-06	649.6487019	9.62E-02	649.6487019	1.53886E-06
649.655603	1.37E-06	649.655603	9.66E-02	649.655603	1.54985E-06
649.6625041	1.37E-06	649.6625041	9.69E-02	649.6625041	1.56093E-06
649.6694052	1.38E-06	649.6694052	9.73E-02	649.6694052	1.5721E-06
649.6763063	1.39E-06	649.6763063	9.77E-02	649.6763063	1.58336E-06
649.6832074	1.40E-06	649.6832074	9.80E-02	649.6832074	1.59471E-06
649.6901084	1.41E-06	649.6901084	9.84E-02	649.6901084	1.60616E-06
649.6970095	1.42E-06	649.6970095	9.88E-02	649.6970095	1.6177E-06
649.7039106	1.43E-06	649.7039106	9.91E-02	649.7039106	1.62933E-06
649.7108117	1.44E-06	649.7108117	9.95E-02	649.7108117	1.64106E-06
649.7177128	1.45E-06	649.7177128	9.99E-02	649.7177128	1.65289E-06
649.7246139	1.46E-06	649.7246139	1.00E-01	649.7246139	1.66481E-06
649.731515	1.47E-06	649.731515	1.01E-01	649.731515	1.67683E-06
649.738416	1.48E-06	649.738416	1.01E-01	649.738416	1.68896E-06
649.7453171	1.49E-06	649.7453171	1.01E-01	649.7453171	1.70118E-06
649.7522182	1.50E-06	649.7522182	1.02E-01	649.7522182	1.7135E-06
649.7591193	1.52E-06	649.7591193	1.02E-01	649.7591193	1.72592E-06
649.7660204	1.53E-06	649.7660204	1.02E-01	649.7660204	1.73845E-06
649.7729215	1.54E-06	649.7729215	1.03E-01	649.7729215	1.75108E-06
649.7798225	1.55E-06	649.7798225	1.03E-01	649.7798225	1.76382E-06
649.7867236	1.56E-06	649.7867236	1.03E-01	649.7867236	1.77666E-06
649.7936247	1.57E-06	649.7936247	1.04E-01	649.7936247	1.78961E-06
649.8005258	1.58E-06	649.8005258	1.04E-01	649.8005258	1.80267E-06
649.8074269	1.59E-06	649.8074269	1.05E-01	649.8074269	1.81584E-06
649.814328	1.60E-06	649.814328	1.05E-01	649.814328	1.82911E-06
649.8212291	1.61E-06	649.8212291	1.05E-01	649.8212291	1.8425E-06
649.8281301	1.63E-06	649.8281301	1.06E-01	649.8281301	0.000001856
649.8350312	1.64E-06	649.8350312	1.06E-01	649.8350312	1.86961E-06
649.8419323	1.65E-06	649.8419323	1.06E-01	649.8419323	1.88334E-06
649.8488334	1.66E-06	649.8488334	1.07E-01	649.8488334	1.89718E-06
649.8557345	1.67E-06	649.8557345	1.07E-01	649.8557345	1.91114E-06
649.8626356	1.68E-06	649.8626356	1.07E-01	649.8626356	1.92521E-06
649.8695366	1.70E-06	649.8695366	1.08E-01	649.8695366	1.9394E-06
649.8764377	1.71E-06	649.8764377	1.08E-01	649.8764377	1.95372E-06
649.8833388	1.72E-06	649.8833388	1.08E-01	649.8833388	1.96815E-06
649.8902399	1.73E-06	649.8902399	1.09E-01	649.8902399	1.9827E-06
649.897141	1.74E-06	649.897141	1.09E-01	649.897141	1.99738E-06
649.9040421	1.76E-06	649.9040421	1.09E-01	649.9040421	2.01219E-06
649.9109431	1.77E-06	649.9109431	1.10E-01	649.9109431	2.02711E-06
649.9178442	1.78E-06	649.9178442	1.10E-01	649.9178442	2.04217E-06
649.9247453	1.80E-06	649.9247453	1.10E-01	649.9247453	2.05735E-06
649.9316464	1.81E-06	649.9316464	1.11E-01	649.9316464	2.07266E-06
649.9385475	1.82E-06	649.9385475	1.11E-01	649.9385475	2.0881E-06
649.9454486	1.83E-06	649.9454486	1.11E-01	649.9454486	2.10367E-06
649.9523497	1.85E-06	649.9523497	1.12E-01	649.9523497	2.11938E-06
649.9592507	1.86E-06	649.9592507	1.12E-01	649.9592507	2.13522E-06
649.9661518	1.87E-06	649.9661518	1.12E-01	649.9661518	2.15119E-06
649.9730529	1.89E-06	649.9730529	1.13E-01	649.9730529	2.1673E-06
649.979954	1.90E-06	649.979954	1.13E-01	649.979954	2.18355E-06
649.9868551	1.92E-06	649.9868551	1.13E-01	649.9868551	2.19994E-06
649.9937562	1.93E-06	649.9937562	1.14E-01	649.9937562	2.21647E-06
650.0006572	1.94E-06	650.0006572	1.14E-01	650.0006572	2.23314E-06
650.0075583	1.96E-06	650.0075583	1.14E-01	650.0075583	2.24995E-06
650.0144594	1.97E-06	650.0144594	1.15E-01	650.0144594	2.26691E-06
650.0213605	1.99E-06	650.0213605	1.15E-01	650.0213605	2.28401E-06
650.0282616	2.00E-06	650.0282616	1.15E-01	650.0282616	2.30126E-06
650.0351627	2.02E-06	650.0351627	1.16E-01	650.0351627	2.31866E-06
650.0420638	2.03E-06	650.0420638	1.16E-01	650.0420638	2.33621E-06
650.0489648	2.05E-06	650.0489648	1.16E-01	650.0489648	2.35391E-06
650.0558659	2.06E-06	650.0558659	1.17E-01	650.0558659	2.37177E-06
650.062767	2.08E-06	650.062767	1.17E-01	650.062767	2.38978E-06
650.0696681	2.09E-06	650.0696681	1.17E-01	650.0696681	2.40794E-06
650.0765692	2.11E-06	650.0765692	1.18E-01	650.0765692	2.42627E-06
650.0834703	2.12E-06	650.0834703	1.18E-01	650.0834703	2.44475E-06
650.0903713	2.14E-06	650.0903713	1.18E-01	650.0903713	2.46339E-06
650.0972724	2.15E-06	650.0972724	1.19E-01	650.0972724	2.4822E-06
650.1041735	2.17E-06	650.1041735	1.19E-01	650.1041735	2.50117E-06
650.1110746	2.18E-06	650.1110746	1.20E-01	650.1110746	2.52031E-06
650.1179757	2.20E-06	650.1179757	1.20E-01	650.1179757	2.53961E-06
650.1248768	2.22E-06	650.1248768	1.20E-01	650.1248768	2.55908E-06
650.1317779	2.23E-06	650.1317779	1.21E-01	650.1317779	2.57872E-06
650.1386789	2.25E-06	650.1386789	1.21E-01	650.1386789	2.59853E-06
650.14558	2.27E-06	650.14558	1.21E-01	650.14558	2.61852E-06
650.1524811	2.28E-06	650.1524811	1.22E-01	650.1524811	2.63869E-06
650.1593822	2.30E-06	650.1593822	1.22E-01	650.1593822	2.65903E-06
650.1662833	2.32E-06	650.1662833	1.22E-01	650.1662833	2.67955E-06
650.1731844	2.33E-06	650.1731844	1.23E-01	650.1731844	2.70025E-06
650.1800854	2.35E-06	650.1800854	1.23E-01	650.1800854	2.72113E-06
650.1869865	2.37E-06	650.1869865	1.23E-01	650.1869865	2.7422E-06
650.1938876	2.39E-06	650.1938876	1.24E-01	650.1938876	2.76345E-06
650.2007887	2.41E-06	650.2007887	1.24E-01	650.2007887	2.78489E-06
650.2076898	2.42E-06	650.2076898	1.24E-01	650.2076898	2.80652E-06
650.2145909	2.44E-06	650.2145909	1.25E-01	650.2145909	2.82834E-06
650.2214919	2.46E-06	650.2214919	1.25E-01	650.2214919	2.85036E-06
650.228393	2.48E-06	650.228393	1.26E-01	650.228393	2.87257E-06
650.2352941	2.50E-06	650.2352941	1.26E-01	650.2352941	2.89498E-06
650.2421952	2.52E-06	650.2421952	1.26E-01	650.2421952	2.91759E-06
650.2490963	2.53E-06	650.2490963	1.27E-01	650.2490963	2.94041E-06
650.2559974	2.55E-06	650.2559974	1.27E-01	650.2559974	2.96342E-06
650.2628985	2.57E-06	650.2628985	1.27E-01	650.2628985	2.98664E-06
650.2697995	2.59E-06	650.2697995	1.28E-01	650.2697995	3.01007E-06
650.2767006	2.61E-06	650.2767006	1.28E-01	650.2767006	3.03371E-06
650.2836017	2.63E-06	650.2836017	1.28E-01	650.2836017	3.05756E-06
650.2905028	2.65E-06	650.2905028	1.29E-01	650.2905028	3.08162E-06
650.2974039	2.67E-06	650.2974039	1.29E-01	650.2974039	3.1059E-06
650.304305	2.69E-06	650.304305	1.30E-01	650.304305	3.1304E-06
650.311206	2.71E-06	650.311206	1.30E-01	650.311206	3.15512E-06
650.3181071	2.73E-06	650.3181071	1.30E-01	650.3181071	3.18006E-06
650.3250082	2.75E-06	650.3250082	1.31E-01	650.3250082	3.20522E-06
650.3319093	2.78E-06	650.3319093	1.31E-01	650.3319093	3.23062E-06
650.3388104	2.80E-06	650.3388104	1.31E-01	650.3388104	3.25624E-06
650.3457115	2.82E-06	650.3457115	1.32E-01	650.3457115	3.2821E-06
650.3526126	2.84E-06	650.3526126	1.32E-01	650.3526126	3.30819E-06
650.3595136	2.86E-06	650.3595136	1.32E-01	650.3595136	3.33451E-06
650.3664147	2.88E-06	650.3664147	1.33E-01	650.3664147	3.36108E-06
650.3733158	2.91E-06	650.3733158	1.33E-01	650.3733158	3.38788E-06
650.3802169	2.93E-06	650.3802169	1.33E-01	650.3802169	3.41493E-06
650.387118	2.95E-06	650.387118	1.34E-01	650.387118	3.44223E-06
650.3940191	2.97E-06	650.3940191	1.34E-01	650.3940191	3.46978E-06
650.4009201	3.00E-06	650.4009201	1.35E-01	650.4009201	3.49757E-06
650.4078212	3.02E-06	650.4078212	1.35E-01	650.4078212	3.52563E-06
650.4147223	3.04E-06	650.4147223	1.35E-01	650.4147223	3.55394E-06
650.4216234	3.07E-06	650.4216234	1.36E-01	650.4216234	3.5825E-06
650.4285245	3.09E-06	650.4285245	1.36E-01	650.4285245	3.61133E-06
650.4354256	3.11E-06	650.4354256	1.36E-01	650.4354256	3.64043E-06
650.4423267	3.14E-06	650.4423267	1.37E-01	650.4423267	3.66979E-06
650.4492277	3.16E-06	650.4492277	1.37E-01	650.4492277	3.69942E-06
650.4561288	3.19E-06	650.4561288	1.37E-01	650.4561288	3.72933E-06
650.4630299	3.21E-06	650.4630299	1.37E-01	650.4630299	3.75951E-06
650.469931	3.24E-06	650.469931	1.38E-01	650.469931	3.78997E-06
650.4768321	3.26E-06	650.4768321	1.38E-01	650.4768321	3.82071E-06
650.4837332	3.29E-06	650.4837332	1.38E-01	650.4837332	3.85173E-06
650.4906342	3.31E-06	650.4906342	1.39E-01	650.4906342	3.88305E-06
650.4975353	3.34E-06	650.4975353	1.39E-01	650.4975353	3.91465E-06
